Ocean,Species,Stock,Year,Variable,Value,Model,Run,RFMO
Indian,SKJ,Indian,2004,Fratio,0.311864,SS3,35,IOTC
Indian,SKJ,Indian,2005,Fratio,0.334704,SS3,35,IOTC
Indian,SKJ,Indian,2006,Fratio,0.393755,SS3,35,IOTC
Indian,SKJ,Indian,2007,Fratio,0.430239,SS3,35,IOTC
Indian,SKJ,Indian,2008,Fratio,0.448572,SS3,35,IOTC
Indian,SKJ,Indian,2009,Fratio,0.412168,SS3,35,IOTC
Indian,SKJ,Indian,2010,Fratio,0.392743,SS3,35,IOTC
Indian,SKJ,Indian,2011,Fratio,0.388855,SS3,35,IOTC
Indian,SKJ,Indian,2012,Fratio,0.411607,SS3,35,IOTC
Indian,SKJ,Indian,2013,Fratio,0.503465,SS3,35,IOTC
Indian,SKJ,Indian,2014,Fratio,0.460762,SS3,35,IOTC
Indian,SKJ,Indian,2015,Fratio,0.485137,SS3,35,IOTC
Indian,SKJ,Indian,2016,Fratio,0.491098,SS3,35,IOTC
Indian,SKJ,Indian,1950,Fratio,0.00515782,SS3,36,IOTC
Indian,SKJ,Indian,1951,Fratio,0.00653795,SS3,36,IOTC
Indian,SKJ,Indian,1952,Fratio,0.00645747,SS3,36,IOTC
Indian,SKJ,Indian,1953,Fratio,0.00688213,SS3,36,IOTC
Indian,SKJ,Indian,1954,Fratio,0.00724828,SS3,36,IOTC
Indian,SKJ,Indian,1955,Fratio,0.00738134,SS3,36,IOTC
Indian,SKJ,Indian,1956,Fratio,0.00769638,SS3,36,IOTC
Indian,SKJ,Indian,1957,Fratio,0.00849958,SS3,36,IOTC
Indian,SKJ,Indian,1958,Fratio,0.00808705,SS3,36,IOTC
Indian,SKJ,Indian,1959,Fratio,0.0081488,SS3,36,IOTC
Indian,SKJ,Indian,1960,Fratio,0.00804911,SS3,36,IOTC
Indian,SKJ,Indian,1961,Fratio,0.00798769,SS3,36,IOTC
Indian,SKJ,Indian,1962,Fratio,0.00911623,SS3,36,IOTC
Indian,SKJ,Indian,1963,Fratio,0.0102839,SS3,36,IOTC
Indian,SKJ,Indian,1964,Fratio,0.010773,SS3,36,IOTC
Indian,SKJ,Indian,1965,Fratio,0.0137543,SS3,36,IOTC
Indian,SKJ,Indian,1966,Fratio,0.0163265,SS3,36,IOTC
Indian,SKJ,Indian,1967,Fratio,0.0175931,SS3,36,IOTC
Indian,SKJ,Indian,1968,Fratio,0.0175208,SS3,36,IOTC
Indian,SKJ,Indian,1969,Fratio,0.0187837,SS3,36,IOTC
Indian,SKJ,Indian,1970,Fratio,0.0216761,SS3,36,IOTC
Indian,SKJ,Indian,1971,Fratio,0.0208862,SS3,36,IOTC
Indian,SKJ,Indian,1972,Fratio,0.017914,SS3,36,IOTC
Indian,SKJ,Indian,1973,Fratio,0.0228212,SS3,36,IOTC
Indian,SKJ,Indian,1974,Fratio,0.0279239,SS3,36,IOTC
Indian,SKJ,Indian,1975,Fratio,0.0220575,SS3,36,IOTC
Indian,SKJ,Indian,1976,Fratio,0.0258367,SS3,36,IOTC
Indian,SKJ,Indian,1977,Fratio,0.0245885,SS3,36,IOTC
Indian,SKJ,Indian,1978,Fratio,0.0224407,SS3,36,IOTC
Indian,SKJ,Indian,1979,Fratio,0.0244531,SS3,36,IOTC
Indian,SKJ,Indian,1980,Fratio,0.0274747,SS3,36,IOTC
Indian,SKJ,Indian,1981,Fratio,0.0291389,SS3,36,IOTC
Indian,SKJ,Indian,1982,Fratio,0.0309906,SS3,36,IOTC
Indian,SKJ,Indian,1983,Fratio,0.0348196,SS3,36,IOTC
Indian,SKJ,Indian,1984,Fratio,0.0557302,SS3,36,IOTC
Indian,SKJ,Indian,1985,Fratio,0.0649162,SS3,36,IOTC
Indian,SKJ,Indian,1986,Fratio,0.0757513,SS3,36,IOTC
Indian,SKJ,Indian,1987,Fratio,0.0968598,SS3,36,IOTC
Indian,SKJ,Indian,1988,Fratio,0.105129,SS3,36,IOTC
Indian,SKJ,Indian,1989,Fratio,0.13589,SS3,36,IOTC
Indian,SKJ,Indian,1990,Fratio,0.129503,SS3,36,IOTC
Indian,SKJ,Indian,1991,Fratio,0.135969,SS3,36,IOTC
Indian,SKJ,Indian,1992,Fratio,0.153717,SS3,36,IOTC
Indian,SKJ,Indian,1993,Fratio,0.177384,SS3,36,IOTC
Indian,SKJ,Indian,1994,Fratio,0.200877,SS3,36,IOTC
Indian,SKJ,Indian,1995,Fratio,0.209861,SS3,36,IOTC
Indian,SKJ,Indian,1996,Fratio,0.215601,SS3,36,IOTC
Indian,SKJ,Indian,1997,Fratio,0.251189,SS3,36,IOTC
Indian,SKJ,Indian,1998,Fratio,0.286254,SS3,36,IOTC
Indian,SKJ,Indian,1999,Fratio,0.283074,SS3,36,IOTC
Indian,SKJ,Indian,2000,Fratio,0.267366,SS3,36,IOTC
Indian,SKJ,Indian,2001,Fratio,0.278408,SS3,36,IOTC
Indian,SKJ,Indian,2002,Fratio,0.297228,SS3,36,IOTC
Indian,SKJ,Indian,2003,Fratio,0.319063,SS3,36,IOTC
Indian,SKJ,Indian,2004,Fratio,0.32319,SS3,36,IOTC
Indian,SKJ,Indian,2005,Fratio,0.348434,SS3,36,IOTC
Indian,SKJ,Indian,2006,Fratio,0.409009,SS3,36,IOTC
Indian,SKJ,Indian,2007,Fratio,0.443226,SS3,36,IOTC
Indian,SKJ,Indian,2008,Fratio,0.468228,SS3,36,IOTC
Indian,SKJ,Indian,2009,Fratio,0.433472,SS3,36,IOTC
Indian,SKJ,Indian,2010,Fratio,0.41137,SS3,36,IOTC
Indian,SKJ,Indian,2011,Fratio,0.405136,SS3,36,IOTC
Indian,SKJ,Indian,2012,Fratio,0.427032,SS3,36,IOTC
Indian,SKJ,Indian,2013,Fratio,0.524947,SS3,36,IOTC
Indian,SKJ,Indian,2014,Fratio,0.48236,SS3,36,IOTC
Indian,SKJ,Indian,2015,Fratio,0.502718,SS3,36,IOTC
Indian,SKJ,Indian,2016,Fratio,0.517962,SS3,36,IOTC
Indian,YFT,Indian,1950,Bratio,2.6788375,SS3,1,IOTC
Indian,YFT,Indian,1951,Bratio,2.674675,SS3,1,IOTC
Indian,YFT,Indian,1952,Bratio,2.669265,SS3,1,IOTC
Indian,YFT,Indian,1953,Bratio,2.66011,SS3,1,IOTC
Indian,YFT,Indian,1954,Bratio,2.6496025,SS3,1,IOTC
Indian,YFT,Indian,1955,Bratio,2.627185,SS3,1,IOTC
Indian,YFT,Indian,1956,Bratio,2.5979725,SS3,1,IOTC
Indian,YFT,Indian,1957,Bratio,2.5810725,SS3,1,IOTC
Indian,YFT,Indian,1958,Bratio,2.5851275,SS3,1,IOTC
Indian,YFT,Indian,1959,Bratio,2.59026,SS3,1,IOTC
Indian,YFT,Indian,1960,Bratio,2.58861,SS3,1,IOTC
Indian,YFT,Indian,1961,Bratio,2.5847,SS3,1,IOTC
Indian,YFT,Indian,1962,Bratio,2.574505,SS3,1,IOTC
Indian,YFT,Indian,1963,Bratio,2.569035,SS3,1,IOTC
Indian,YFT,Indian,1964,Bratio,2.5739375,SS3,1,IOTC
Indian,YFT,Indian,1965,Bratio,2.5741375,SS3,1,IOTC
Indian,YFT,Indian,1966,Bratio,2.5679975,SS3,1,IOTC
Indian,YFT,Indian,1967,Bratio,2.5569125,SS3,1,IOTC
Indian,YFT,Indian,1968,Bratio,2.5378175,SS3,1,IOTC
Indian,YFT,Indian,1969,Bratio,2.5216425,SS3,1,IOTC
Indian,YFT,Indian,1970,Bratio,2.52489,SS3,1,IOTC
Indian,YFT,Indian,1971,Bratio,2.5333875,SS3,1,IOTC
Indian,YFT,Indian,1972,Bratio,2.5381,SS3,1,IOTC
Indian,YFT,Indian,1973,Bratio,2.5315325,SS3,1,IOTC
Indian,YFT,Indian,1974,Bratio,2.43494,SS3,1,IOTC
Indian,YFT,Indian,1975,Bratio,2.2084325,SS3,1,IOTC
Indian,YFT,Indian,1976,Bratio,2.3489875,SS3,1,IOTC
Indian,YFT,Indian,1977,Bratio,2.573485,SS3,1,IOTC
Indian,YFT,Indian,1978,Bratio,2.37602,SS3,1,IOTC
Indian,YFT,Indian,1979,Bratio,2.045655,SS3,1,IOTC
Indian,YFT,Indian,1980,Bratio,1.71661,SS3,1,IOTC
Indian,YFT,Indian,1981,Bratio,1.7272275,SS3,1,IOTC
Indian,YFT,Indian,1982,Bratio,1.89743,SS3,1,IOTC
Indian,YFT,Indian,1983,Bratio,1.916475,SS3,1,IOTC
Indian,YFT,Indian,1984,Bratio,1.899145,SS3,1,IOTC
Indian,YFT,Indian,1985,Bratio,1.8192475,SS3,1,IOTC
Indian,YFT,Indian,1986,Bratio,1.913985,SS3,1,IOTC
Indian,YFT,Indian,1987,Bratio,1.957255,SS3,1,IOTC
Indian,YFT,Indian,1988,Bratio,1.7578675,SS3,1,IOTC
Indian,YFT,Indian,1989,Bratio,1.6275875,SS3,1,IOTC
Indian,YFT,Indian,1990,Bratio,1.57306,SS3,1,IOTC
Indian,YFT,Indian,1991,Bratio,1.4663775,SS3,1,IOTC
Indian,YFT,Indian,1992,Bratio,1.391355,SS3,1,IOTC
Indian,YFT,Indian,1993,Bratio,1.385125,SS3,1,IOTC
Indian,YFT,Indian,1994,Bratio,1.269955,SS3,1,IOTC
Indian,YFT,Indian,1995,Bratio,1.300245,SS3,1,IOTC
Indian,YFT,Indian,1996,Bratio,1.29743,SS3,1,IOTC
Indian,YFT,Indian,1997,Bratio,1.181675,SS3,1,IOTC
Indian,YFT,Indian,1998,Bratio,1.19799,SS3,1,IOTC
Indian,YFT,Indian,1999,Bratio,1.3214475,SS3,1,IOTC
Indian,YFT,Indian,2000,Bratio,1.3377,SS3,1,IOTC
Indian,YFT,Indian,2001,Bratio,1.4082075,SS3,1,IOTC
Indian,YFT,Indian,2002,Bratio,1.342605,SS3,1,IOTC
Indian,YFT,Indian,2003,Bratio,1.4011825,SS3,1,IOTC
Indian,YFT,Indian,2004,Bratio,1.46094,SS3,1,IOTC
Indian,YFT,Indian,2005,Bratio,1.3205025,SS3,1,IOTC
Indian,YFT,Indian,2006,Bratio,1.17939,SS3,1,IOTC
Indian,YFT,Indian,2007,Bratio,1.0418585,SS3,1,IOTC
Indian,YFT,Indian,2008,Bratio,0.80221475,SS3,1,IOTC
Indian,YFT,Indian,2009,Bratio,0.70911775,SS3,1,IOTC
Indian,YFT,Indian,2010,Bratio,0.80438925,SS3,1,IOTC
Indian,YFT,Indian,2011,Bratio,1.00659325,SS3,1,IOTC
Indian,YFT,Indian,2012,Bratio,0.94778325,SS3,1,IOTC
Indian,YFT,Indian,2013,Bratio,0.82670425,SS3,1,IOTC
Indian,YFT,Indian,2014,Bratio,0.74749075,SS3,1,IOTC
Indian,YFT,Indian,2015,Bratio,0.8115785,SS3,1,IOTC
Indian,YFT,Indian,2016,Bratio,0.84292575,SS3,1,IOTC
Indian,YFT,Indian,2017,Bratio,0.7524505,SS3,1,IOTC
Indian,YFT,Indian,1950,Bratio,2.6488225,SS3,2,IOTC
Indian,YFT,Indian,1951,Bratio,2.645365,SS3,2,IOTC
Indian,YFT,Indian,1952,Bratio,2.640585,SS3,2,IOTC
Indian,YFT,Indian,1953,Bratio,2.632655,SS3,2,IOTC
Indian,YFT,Indian,1954,Bratio,2.6237675,SS3,2,IOTC
Indian,YFT,Indian,1955,Bratio,2.6053375,SS3,2,IOTC
Indian,YFT,Indian,1956,Bratio,2.581415,SS3,2,IOTC
Indian,YFT,Indian,1957,Bratio,2.56743,SS3,2,IOTC
Indian,YFT,Indian,1958,Bratio,2.57046,SS3,2,IOTC
Indian,YFT,Indian,1959,Bratio,2.5744775,SS3,2,IOTC
Indian,YFT,Indian,1960,Bratio,2.57306,SS3,2,IOTC
Indian,YFT,Indian,1961,Bratio,2.5699075,SS3,2,IOTC
Indian,YFT,Indian,1962,Bratio,2.56169,SS3,2,IOTC
Indian,YFT,Indian,1963,Bratio,2.5571175,SS3,2,IOTC
Indian,YFT,Indian,1964,Bratio,2.5608725,SS3,2,IOTC
Indian,YFT,Indian,1965,Bratio,2.56074,SS3,2,IOTC
Indian,YFT,Indian,1966,Bratio,2.5555225,SS3,2,IOTC
Indian,YFT,Indian,1967,Bratio,2.546425,SS3,2,IOTC
Indian,YFT,Indian,1968,Bratio,2.5308375,SS3,2,IOTC
Indian,YFT,Indian,1969,Bratio,2.51756,SS3,2,IOTC
Indian,YFT,Indian,1970,Bratio,2.52009,SS3,2,IOTC
Indian,YFT,Indian,1971,Bratio,2.5268375,SS3,2,IOTC
Indian,YFT,Indian,1972,Bratio,2.530475,SS3,2,IOTC
Indian,YFT,Indian,1973,Bratio,2.5242225,SS3,2,IOTC
Indian,YFT,Indian,1974,Bratio,2.4398175,SS3,2,IOTC
Indian,YFT,Indian,1975,Bratio,2.27113,SS3,2,IOTC
Indian,YFT,Indian,1976,Bratio,2.468495,SS3,2,IOTC
Indian,YFT,Indian,1977,Bratio,2.7241975,SS3,2,IOTC
Indian,YFT,Indian,1978,Bratio,2.52864,SS3,2,IOTC
Indian,YFT,Indian,1979,Bratio,2.1771325,SS3,2,IOTC
Indian,YFT,Indian,1980,Bratio,1.8395725,SS3,2,IOTC
Indian,YFT,Indian,1981,Bratio,1.8619675,SS3,2,IOTC
Indian,YFT,Indian,1982,Bratio,2.0457975,SS3,2,IOTC
Indian,YFT,Indian,1983,Bratio,2.058215,SS3,2,IOTC
Indian,YFT,Indian,1984,Bratio,2.042045,SS3,2,IOTC
Indian,YFT,Indian,1985,Bratio,1.962135,SS3,2,IOTC
Indian,YFT,Indian,1986,Bratio,2.055385,SS3,2,IOTC
Indian,YFT,Indian,1987,Bratio,2.08843,SS3,2,IOTC
Indian,YFT,Indian,1988,Bratio,1.87772,SS3,2,IOTC
Indian,YFT,Indian,1989,Bratio,1.74039,SS3,2,IOTC
Indian,YFT,Indian,1990,Bratio,1.67902,SS3,2,IOTC
Indian,YFT,Indian,1991,Bratio,1.56088,SS3,2,IOTC
Indian,YFT,Indian,1992,Bratio,1.46982,SS3,2,IOTC
Indian,YFT,Indian,1993,Bratio,1.46593,SS3,2,IOTC
Indian,YFT,Indian,1994,Bratio,1.3647875,SS3,2,IOTC
Indian,YFT,Indian,1995,Bratio,1.3890875,SS3,2,IOTC
Indian,YFT,Indian,1996,Bratio,1.38712,SS3,2,IOTC
Indian,YFT,Indian,1997,Bratio,1.2675175,SS3,2,IOTC
Indian,YFT,Indian,1998,Bratio,1.2735475,SS3,2,IOTC
Indian,YFT,Indian,1999,Bratio,1.3933675,SS3,2,IOTC
Indian,YFT,Indian,2000,Bratio,1.4220725,SS3,2,IOTC
Indian,YFT,Indian,2001,Bratio,1.493015,SS3,2,IOTC
Indian,YFT,Indian,2002,Bratio,1.428565,SS3,2,IOTC
Indian,YFT,Indian,2003,Bratio,1.4713925,SS3,2,IOTC
Indian,YFT,Indian,2004,Bratio,1.529545,SS3,2,IOTC
Indian,YFT,Indian,2005,Bratio,1.39865,SS3,2,IOTC
Indian,YFT,Indian,2006,Bratio,1.233965,SS3,2,IOTC
Indian,YFT,Indian,2007,Bratio,1.1049925,SS3,2,IOTC
Indian,YFT,Indian,2008,Bratio,0.91718925,SS3,2,IOTC
Indian,YFT,Indian,2009,Bratio,0.83769975,SS3,2,IOTC
Indian,YFT,Indian,2010,Bratio,0.900354,SS3,2,IOTC
Indian,YFT,Indian,2011,Bratio,1.0566575,SS3,2,IOTC
Indian,YFT,Indian,2012,Bratio,0.9937695,SS3,2,IOTC
Indian,YFT,Indian,2013,Bratio,0.85700725,SS3,2,IOTC
Indian,YFT,Indian,2014,Bratio,0.77442325,SS3,2,IOTC
Indian,YFT,Indian,2015,Bratio,0.83117675,SS3,2,IOTC
Indian,YFT,Indian,2016,Bratio,0.862737,SS3,2,IOTC
Indian,YFT,Indian,2017,Bratio,0.80199475,SS3,2,IOTC
Indian,YFT,Indian,1950,Bratio,2.760145,SS3,3,IOTC
Indian,YFT,Indian,1951,Bratio,2.7551875,SS3,3,IOTC
Indian,YFT,Indian,1952,Bratio,2.74862,SS3,3,IOTC
Indian,YFT,Indian,1953,Bratio,2.73755,SS3,3,IOTC
Indian,YFT,Indian,1954,Bratio,2.72491,SS3,3,IOTC
Indian,YFT,Indian,1955,Bratio,2.6981275,SS3,3,IOTC
Indian,YFT,Indian,1956,Bratio,2.6633875,SS3,3,IOTC
Indian,YFT,Indian,1957,Bratio,2.643285,SS3,3,IOTC
Indian,YFT,Indian,1958,Bratio,2.64807,SS3,3,IOTC
Indian,YFT,Indian,1959,Bratio,2.6542325,SS3,3,IOTC
Indian,YFT,Indian,1960,Bratio,2.6523525,SS3,3,IOTC
Indian,YFT,Indian,1961,Bratio,2.647805,SS3,3,IOTC
Indian,YFT,Indian,1962,Bratio,2.6357575,SS3,3,IOTC
Indian,YFT,Indian,1963,Bratio,2.62928,SS3,3,IOTC
Indian,YFT,Indian,1964,Bratio,2.635095,SS3,3,IOTC
Indian,YFT,Indian,1965,Bratio,2.63528,SS3,3,IOTC
Indian,YFT,Indian,1966,Bratio,2.6279425,SS3,3,IOTC
Indian,YFT,Indian,1967,Bratio,2.61478,SS3,3,IOTC
Indian,YFT,Indian,1968,Bratio,2.59207,SS3,3,IOTC
Indian,YFT,Indian,1969,Bratio,2.572925,SS3,3,IOTC
Indian,YFT,Indian,1970,Bratio,2.5767925,SS3,3,IOTC
Indian,YFT,Indian,1971,Bratio,2.58685,SS3,3,IOTC
Indian,YFT,Indian,1972,Bratio,2.5925575,SS3,3,IOTC
Indian,YFT,Indian,1973,Bratio,2.5855,SS3,3,IOTC
Indian,YFT,Indian,1974,Bratio,2.4768025,SS3,3,IOTC
Indian,YFT,Indian,1975,Bratio,2.1970325,SS3,3,IOTC
Indian,YFT,Indian,1976,Bratio,2.30041,SS3,3,IOTC
Indian,YFT,Indian,1977,Bratio,2.506375,SS3,3,IOTC
Indian,YFT,Indian,1978,Bratio,2.2852575,SS3,3,IOTC
Indian,YFT,Indian,1979,Bratio,1.9372225,SS3,3,IOTC
Indian,YFT,Indian,1980,Bratio,1.626395,SS3,3,IOTC
Indian,YFT,Indian,1981,Bratio,1.651255,SS3,3,IOTC
Indian,YFT,Indian,1982,Bratio,1.8105975,SS3,3,IOTC
Indian,YFT,Indian,1983,Bratio,1.8237775,SS3,3,IOTC
Indian,YFT,Indian,1984,Bratio,1.806735,SS3,3,IOTC
Indian,YFT,Indian,1985,Bratio,1.7348825,SS3,3,IOTC
Indian,YFT,Indian,1986,Bratio,1.8428075,SS3,3,IOTC
Indian,YFT,Indian,1987,Bratio,1.8762175,SS3,3,IOTC
Indian,YFT,Indian,1988,Bratio,1.6863525,SS3,3,IOTC
Indian,YFT,Indian,1989,Bratio,1.5815575,SS3,3,IOTC
Indian,YFT,Indian,1990,Bratio,1.542575,SS3,3,IOTC
Indian,YFT,Indian,1991,Bratio,1.437685,SS3,3,IOTC
Indian,YFT,Indian,1992,Bratio,1.381095,SS3,3,IOTC
Indian,YFT,Indian,1993,Bratio,1.3881175,SS3,3,IOTC
Indian,YFT,Indian,1994,Bratio,1.2839775,SS3,3,IOTC
Indian,YFT,Indian,1995,Bratio,1.32098,SS3,3,IOTC
Indian,YFT,Indian,1996,Bratio,1.3125675,SS3,3,IOTC
Indian,YFT,Indian,1997,Bratio,1.18088,SS3,3,IOTC
Indian,YFT,Indian,1998,Bratio,1.1972225,SS3,3,IOTC
Indian,YFT,Indian,1999,Bratio,1.316785,SS3,3,IOTC
Indian,YFT,Indian,2000,Bratio,1.33498,SS3,3,IOTC
Indian,YFT,Indian,2001,Bratio,1.4207975,SS3,3,IOTC
Indian,YFT,Indian,2002,Bratio,1.336285,SS3,3,IOTC
Indian,YFT,Indian,2003,Bratio,1.401625,SS3,3,IOTC
Indian,YFT,Indian,2004,Bratio,1.4729775,SS3,3,IOTC
Indian,YFT,Indian,2005,Bratio,1.3066175,SS3,3,IOTC
Indian,YFT,Indian,2006,Bratio,1.1502325,SS3,3,IOTC
Indian,YFT,Indian,2007,Bratio,0.992912,SS3,3,IOTC
Indian,YFT,Indian,2008,Bratio,0.7558115,SS3,3,IOTC
Indian,YFT,Indian,2009,Bratio,0.7188195,SS3,3,IOTC
Indian,YFT,Indian,2010,Bratio,0.8315345,SS3,3,IOTC
Indian,YFT,Indian,2011,Bratio,1.03894875,SS3,3,IOTC
Indian,YFT,Indian,2012,Bratio,0.97327175,SS3,3,IOTC
Indian,YFT,Indian,2013,Bratio,0.841541,SS3,3,IOTC
Indian,YFT,Indian,2014,Bratio,0.7529265,SS3,3,IOTC
Indian,YFT,Indian,2015,Bratio,0.8319305,SS3,3,IOTC
Indian,YFT,Indian,2016,Bratio,0.873901,SS3,3,IOTC
Indian,YFT,Indian,2017,Bratio,0.741271,SS3,3,IOTC
Indian,YFT,Indian,1950,Bratio,2.69605,SS3,4,IOTC
Indian,YFT,Indian,1951,Bratio,2.6922275,SS3,4,IOTC
Indian,YFT,Indian,1952,Bratio,2.6869925,SS3,4,IOTC
Indian,YFT,Indian,1953,Bratio,2.6781525,SS3,4,IOTC
Indian,YFT,Indian,1954,Bratio,2.6682125,SS3,4,IOTC
Indian,YFT,Indian,1955,Bratio,2.6476075,SS3,4,IOTC
Indian,YFT,Indian,1956,Bratio,2.620875,SS3,4,IOTC
Indian,YFT,Indian,1957,Bratio,2.6052775,SS3,4,IOTC
Indian,YFT,Indian,1958,Bratio,2.60869,SS3,4,IOTC
Indian,YFT,Indian,1959,Bratio,2.613185,SS3,4,IOTC
Indian,YFT,Indian,1960,Bratio,2.611595,SS3,4,IOTC
Indian,YFT,Indian,1961,Bratio,2.6080725,SS3,4,IOTC
Indian,YFT,Indian,1962,Bratio,2.59885,SS3,4,IOTC
Indian,YFT,Indian,1963,Bratio,2.5937425,SS3,4,IOTC
Indian,YFT,Indian,1964,Bratio,2.5979625,SS3,4,IOTC
Indian,YFT,Indian,1965,Bratio,2.59784,SS3,4,IOTC
Indian,YFT,Indian,1966,Bratio,2.59202,SS3,4,IOTC
Indian,YFT,Indian,1967,Bratio,2.5818375,SS3,4,IOTC
Indian,YFT,Indian,1968,Bratio,2.5644025,SS3,4,IOTC
Indian,YFT,Indian,1969,Bratio,2.5495875,SS3,4,IOTC
Indian,YFT,Indian,1970,Bratio,2.5524225,SS3,4,IOTC
Indian,YFT,Indian,1971,Bratio,2.55997,SS3,4,IOTC
Indian,YFT,Indian,1972,Bratio,2.5640075,SS3,4,IOTC
Indian,YFT,Indian,1973,Bratio,2.557415,SS3,4,IOTC
Indian,YFT,Indian,1974,Bratio,2.4670975,SS3,4,IOTC
Indian,YFT,Indian,1975,Bratio,2.274,SS3,4,IOTC
Indian,YFT,Indian,1976,Bratio,2.4549125,SS3,4,IOTC
Indian,YFT,Indian,1977,Bratio,2.6974825,SS3,4,IOTC
Indian,YFT,Indian,1978,Bratio,2.49888,SS3,4,IOTC
Indian,YFT,Indian,1979,Bratio,2.1511075,SS3,4,IOTC
Indian,YFT,Indian,1980,Bratio,1.8114325,SS3,4,IOTC
Indian,YFT,Indian,1981,Bratio,1.8086325,SS3,4,IOTC
Indian,YFT,Indian,1982,Bratio,1.9727,SS3,4,IOTC
Indian,YFT,Indian,1983,Bratio,2.0081925,SS3,4,IOTC
Indian,YFT,Indian,1984,Bratio,2.002635,SS3,4,IOTC
Indian,YFT,Indian,1985,Bratio,1.90623,SS3,4,IOTC
Indian,YFT,Indian,1986,Bratio,2.0035025,SS3,4,IOTC
Indian,YFT,Indian,1987,Bratio,2.0437425,SS3,4,IOTC
Indian,YFT,Indian,1988,Bratio,1.84656,SS3,4,IOTC
Indian,YFT,Indian,1989,Bratio,1.70756,SS3,4,IOTC
Indian,YFT,Indian,1990,Bratio,1.6545925,SS3,4,IOTC
Indian,YFT,Indian,1991,Bratio,1.54004,SS3,4,IOTC
Indian,YFT,Indian,1992,Bratio,1.45217,SS3,4,IOTC
Indian,YFT,Indian,1993,Bratio,1.442845,SS3,4,IOTC
Indian,YFT,Indian,1994,Bratio,1.345655,SS3,4,IOTC
Indian,YFT,Indian,1995,Bratio,1.3682875,SS3,4,IOTC
Indian,YFT,Indian,1996,Bratio,1.36246,SS3,4,IOTC
Indian,YFT,Indian,1997,Bratio,1.244415,SS3,4,IOTC
Indian,YFT,Indian,1998,Bratio,1.264385,SS3,4,IOTC
Indian,YFT,Indian,1999,Bratio,1.3799175,SS3,4,IOTC
Indian,YFT,Indian,2000,Bratio,1.40088,SS3,4,IOTC
Indian,YFT,Indian,2001,Bratio,1.4798775,SS3,4,IOTC
Indian,YFT,Indian,2002,Bratio,1.404525,SS3,4,IOTC
Indian,YFT,Indian,2003,Bratio,1.446975,SS3,4,IOTC
Indian,YFT,Indian,2004,Bratio,1.5071,SS3,4,IOTC
Indian,YFT,Indian,2005,Bratio,1.36515,SS3,4,IOTC
Indian,YFT,Indian,2006,Bratio,1.21625,SS3,4,IOTC
Indian,YFT,Indian,2007,Bratio,1.0846175,SS3,4,IOTC
Indian,YFT,Indian,2008,Bratio,0.8970405,SS3,4,IOTC
Indian,YFT,Indian,2009,Bratio,0.82285275,SS3,4,IOTC
Indian,YFT,Indian,2010,Bratio,0.8913785,SS3,4,IOTC
Indian,YFT,Indian,2011,Bratio,1.0556825,SS3,4,IOTC
Indian,YFT,Indian,2012,Bratio,0.99010325,SS3,4,IOTC
Indian,YFT,Indian,2013,Bratio,0.8521615,SS3,4,IOTC
Indian,YFT,Indian,2014,Bratio,0.76826575,SS3,4,IOTC
Indian,YFT,Indian,2015,Bratio,0.83053225,SS3,4,IOTC
Indian,YFT,Indian,2016,Bratio,0.8634845,SS3,4,IOTC
Indian,YFT,Indian,2017,Bratio,0.7815185,SS3,4,IOTC
Indian,YFT,Indian,1950,Bratio,2.6717625,SS3,5,IOTC
Indian,YFT,Indian,1951,Bratio,2.66759,SS3,5,IOTC
Indian,YFT,Indian,1952,Bratio,2.66217,SS3,5,IOTC
Indian,YFT,Indian,1953,Bratio,2.6529275,SS3,5,IOTC
Indian,YFT,Indian,1954,Bratio,2.6423275,SS3,5,IOTC
Indian,YFT,Indian,1955,Bratio,2.6197275,SS3,5,IOTC
Indian,YFT,Indian,1956,Bratio,2.5902975,SS3,5,IOTC
Indian,YFT,Indian,1957,Bratio,2.5732725,SS3,5,IOTC
Indian,YFT,Indian,1958,Bratio,2.57735,SS3,5,IOTC
Indian,YFT,Indian,1959,Bratio,2.582515,SS3,5,IOTC
Indian,YFT,Indian,1960,Bratio,2.5808475,SS3,5,IOTC
Indian,YFT,Indian,1961,Bratio,2.5769025,SS3,5,IOTC
Indian,YFT,Indian,1962,Bratio,2.56663,SS3,5,IOTC
Indian,YFT,Indian,1963,Bratio,2.561155,SS3,5,IOTC
Indian,YFT,Indian,1964,Bratio,2.5661125,SS3,5,IOTC
Indian,YFT,Indian,1965,Bratio,2.5663125,SS3,5,IOTC
Indian,YFT,Indian,1966,Bratio,2.5601175,SS3,5,IOTC
Indian,YFT,Indian,1967,Bratio,2.5489225,SS3,5,IOTC
Indian,YFT,Indian,1968,Bratio,2.5296925,SS3,5,IOTC
Indian,YFT,Indian,1969,Bratio,2.51341,SS3,5,IOTC
Indian,YFT,Indian,1970,Bratio,2.5166725,SS3,5,IOTC
Indian,YFT,Indian,1971,Bratio,2.525245,SS3,5,IOTC
Indian,YFT,Indian,1972,Bratio,2.5299825,SS3,5,IOTC
Indian,YFT,Indian,1973,Bratio,2.523325,SS3,5,IOTC
Indian,YFT,Indian,1974,Bratio,2.425325,SS3,5,IOTC
Indian,YFT,Indian,1975,Bratio,2.190615,SS3,5,IOTC
Indian,YFT,Indian,1976,Bratio,2.3215675,SS3,5,IOTC
Indian,YFT,Indian,1977,Bratio,2.5393725,SS3,5,IOTC
