SpStock,Ocean,Species,Year,medianFratio,Group,GL,meanFgl,Fstatus_meanFgl,Weights_MSY,Fstatus_species_meanFgl10
POR Northwest Atlantic,Atlantic,POR,1958,1.367,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1959,1.538,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1960,1.709,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1961,1.88,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1962,3.07,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1963,7.18,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1964,12.18,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1965,9.47,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1966,4.89,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1967,1.5,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1968,2.39,Sharks,20,0,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1969,2.28,Sharks,20,2.712,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1970,0.55,Sharks,20,2.7395,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1971,0.61,Sharks,20,2.76145,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1972,0.9,Sharks,20,2.78935,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1973,0.69,Sharks,20,2.7982,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1974,0,Sharks,20,2.764,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1975,0.2,Sharks,20,2.73125,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1976,0.73,Sharks,20,2.7165,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1977,0.7,Sharks,20,2.6917,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1978,0.28,Sharks,20,2.63735,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1979,0.69,Sharks,20,2.59495,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1980,0.96,Sharks,20,2.5575,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1981,0.77,Sharks,20,2.502,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1982,0.58,Sharks,20,2.3775,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1983,0.58,Sharks,20,2.0475,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1984,0.52,Sharks,20,1.4645,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1985,0.5,Sharks,20,1.016,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1986,0.61,Sharks,20,0.802,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1987,0.91,Sharks,20,0.7725,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1988,0.95,Sharks,20,0.7005,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1989,1.13,Sharks,20,0.643,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1990,1.28,Sharks,20,0.6795,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1991,3.11,Sharks,20,0.8045,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1992,4.22,Sharks,20,0.9705,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1993,2.63,Sharks,20,1.0675,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1994,4.16,Sharks,20,1.2755,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1995,3.7,Sharks,20,1.4505,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1996,3.13,Sharks,20,1.5705,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1997,4.03,Sharks,20,1.737,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1998,3.35,Sharks,20,1.8905,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,1999,3.16,Sharks,20,2.014,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2000,3.04,Sharks,20,2.118,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2001,1.74,Sharks,20,2.1665,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2002,0.85,Sharks,20,2.18,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2003,0.51,Sharks,20,2.1765,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2004,0.79,Sharks,20,2.19,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2005,0.68,Sharks,20,2.199,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2006,0.65,Sharks,20,2.201,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2007,0.3,Sharks,20,2.1705,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2008,0.03,Sharks,20,2.1245,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2009,0.03,Sharks,20,2.0695,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2010,0.03,Sharks,20,2.007,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2011,0.03,Sharks,20,1.853,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2012,0.03,Sharks,20,1.6435,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2013,0.03,Sharks,20,1.5135,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2014,0.03,Sharks,20,1.307,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2015,0.03,Sharks,20,1.1235,Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2016,0.03,Sharks,20,0.9685,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2017,0.03,Sharks,20,0.7685,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2018,0.03,Sharks,20,0.6025,Not Overfishing,1,Overfishing
POR Northwest Atlantic,Atlantic,POR,2019,0.03,Sharks,20,0.446,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1950,0,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1951,0.001,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1952,0.002,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1953,0.003,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1954,0.004,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1955,0.005,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1956,0.005,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1957,0.006,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1958,0.01,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1959,0.025,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1960,0.028,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1961,0.031,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1962,0.034,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1963,0.037,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1964,0.039,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1965,0.16,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1966,0.11,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1967,0.064,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1968,0.1,Sharks,20,0,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1969,0.38,Sharks,20,0.0522,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1970,1.43,Sharks,20,0.1237,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1971,0.48,Sharks,20,0.14765,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1972,0.65,Sharks,20,0.18005,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1973,0.54,Sharks,20,0.2069,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1974,0.72,Sharks,20,0.2427,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1975,0.47,Sharks,20,0.26595,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1976,0.56,Sharks,20,0.2937,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1977,0.62,Sharks,20,0.3244,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1978,0.89,Sharks,20,0.3684,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1979,1.01,Sharks,20,0.41765,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1980,1.14,Sharks,20,0.47325,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1981,1.09,Sharks,20,0.5262,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1982,1.67,Sharks,20,0.608,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1983,1.32,Sharks,20,0.67215,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1984,0.51,Sharks,20,0.6957,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1985,0.68,Sharks,20,0.7217,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1986,1.82,Sharks,20,0.8072,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1987,2.41,Sharks,20,0.9245,Not Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1988,3.23,Sharks,20,1.081,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1989,3.09,Sharks,20,1.2165,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1990,3.61,Sharks,20,1.3255,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1991,2.15,Sharks,20,1.409,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1992,3.08,Sharks,20,1.5305,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1993,4.27,Sharks,20,1.717,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1994,2.94,Sharks,20,1.828,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1995,1.38,Sharks,20,1.8735,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1996,1.76,Sharks,20,1.9335,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1997,1.45,Sharks,20,1.975,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1998,2.89,Sharks,20,2.075,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,1999,0.94,Sharks,20,2.0715,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2000,2.74,Sharks,20,2.1515,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2001,0.04,Sharks,20,2.099,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2002,2.42,Sharks,20,2.1365,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2003,6.19,Sharks,20,2.38,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2004,3.38,Sharks,20,2.5235,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2005,6.31,Sharks,20,2.805,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2006,8.8,Sharks,20,3.154,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2007,3.6,Sharks,20,3.2135,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2008,1.66,Sharks,20,3.135,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2009,1.67,Sharks,20,3.064,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2010,1.67,Sharks,20,2.967,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2011,1.67,Sharks,20,2.943,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2012,1.67,Sharks,20,2.8725,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2013,1.67,Sharks,20,2.7425,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2014,1.67,Sharks,20,2.679,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2015,1.67,Sharks,20,2.6935,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2016,1.67,Sharks,20,2.689,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2017,1.67,Sharks,20,2.7,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2018,1.67,Sharks,20,2.639,Overfishing,1,Overfishing
POR Southwest Atlantic,Atlantic,POR,2019,1.67,Sharks,20,2.6755,Overfishing,1,Overfishing
SAI East Atlantic,Atlantic,SAI,1950,0,Billfishes,5,0,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1951,0.003,Billfishes,5,0,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1952,0.006,Billfishes,5,0,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1953,0.009,Billfishes,5,0,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1954,0.011,Billfishes,5,0.0058,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1955,0.014,Billfishes,5,0.0086,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1956,0.017,Billfishes,5,0.0114,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1957,0.02,Billfishes,5,0.0142,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1958,0.01,Billfishes,5,0.0144,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1959,0,Billfishes,5,0.0122,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1960,0.02,Billfishes,5,0.0134,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1961,0.05,Billfishes,5,0.02,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1962,0.07,Billfishes,5,0.03,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1963,0.07,Billfishes,5,0.042,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1964,0.08,Billfishes,5,0.058,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1965,0.25,Billfishes,5,0.104,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1966,0.17,Billfishes,5,0.128,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1967,0.27,Billfishes,5,0.168,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1968,0.3,Billfishes,5,0.214,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1969,0.31,Billfishes,5,0.26,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1970,0.21,Billfishes,5,0.252,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1971,0.3,Billfishes,5,0.278,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1972,0.29,Billfishes,5,0.282,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1973,0.22,Billfishes,5,0.266,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1974,1.24,Billfishes,5,0.452,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1975,2.03,Billfishes,5,0.816,Not Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1976,2.36,Billfishes,5,1.228,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1977,0.68,Billfishes,5,1.306,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1978,1.2,Billfishes,5,1.502,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1979,1.61,Billfishes,5,1.576,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1980,1.08,Billfishes,5,1.386,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1981,1.1,Billfishes,5,1.134,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1982,1.54,Billfishes,5,1.306,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1983,2.18,Billfishes,5,1.502,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1984,1.54,Billfishes,5,1.488,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1985,1.48,Billfishes,5,1.568,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1986,1.38,Billfishes,5,1.624,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1987,1.77,Billfishes,5,1.67,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1988,1.52,Billfishes,5,1.538,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1989,1.25,Billfishes,5,1.48,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1990,1.74,Billfishes,5,1.532,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1991,1.13,Billfishes,5,1.482,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1992,1.36,Billfishes,5,1.4,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1993,1.41,Billfishes,5,1.378,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1994,0.9,Billfishes,5,1.308,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1995,0.93,Billfishes,5,1.146,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1996,1.42,Billfishes,5,1.204,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1997,1.01,Billfishes,5,1.134,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1998,1.01,Billfishes,5,1.054,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,1999,0.98,Billfishes,5,1.07,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2000,1.46,Billfishes,5,1.176,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2001,2.12,Billfishes,5,1.316,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2002,1.89,Billfishes,5,1.492,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2003,2.27,Billfishes,5,1.744,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2004,2.43,Billfishes,5,2.034,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2005,2.21,Billfishes,5,2.184,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2006,2.02,Billfishes,5,2.164,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2007,2.93,Billfishes,5,2.372,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2008,2.82,Billfishes,5,2.482,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2009,2.92,Billfishes,5,2.58,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2010,2.85,Billfishes,5,2.708,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2011,2.59,Billfishes,5,2.822,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2012,2.83,Billfishes,5,2.802,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2013,2.64,Billfishes,5,2.766,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2014,2.55,Billfishes,5,2.692,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2015,2.55,Billfishes,5,2.632,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2016,2.55,Billfishes,5,2.624,Overfishing,1896,Not Overfishing
SAI East Atlantic,Atlantic,SAI,2017,2.55,Billfishes,5,2.568,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2018,2.55,Billfishes,5,2.55,Overfishing,1896,Overfishing
SAI East Atlantic,Atlantic,SAI,2019,2.55,Billfishes,5,2.55,Overfishing,1896,Overfishing
SAI Eastern Pacific,Pacific,SAI,1950,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1951,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1952,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1953,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1954,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1955,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1956,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1957,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1958,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1959,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1960,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1961,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1962,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1963,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1964,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1965,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1966,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1967,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1968,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1969,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1970,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1971,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1972,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1973,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1974,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1975,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1976,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1977,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1978,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1979,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
SAI Eastern Pacific,Pacific,SAI,1980,NA,Billfishes,5,NA,Not Overfishing,5,Not Overfishing
